|------
|Τμήμα|Έτος|Κωδικός ΚΕΝ|Ασφαλιστικός Φορέας|Πλήθος Νοσηλειών|Συνολικό Βασικό Έσοδο|Συνολική Πρόσθετη Χρέωση|Τελικό Σύνολο Εσόδων
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2023|Κ10Χ|ΕΦΚΑ|1|4096.16|0.00|4096.16
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2023|Λ20Α|ALLIANZ|1|4773.08|604.76|5377.84
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2023|Μ25Μ|ETHNIKI|1|3580.38|0.00|3580.38
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2023|Μ64Μ|EUROLIFE|1|1788.16|0.00|1788.16
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2023|Μ69Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|592.98|769.84|1362.82
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2023|Μ71Μ|ΕΦΚΑ|1|3240.53|0.00|3240.53
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2023|Τ06Χ|EUROLIFE|1|1065.75|0.00|1065.75
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2023|Φ04Χ|METLIFE|1|3976.23|0.00|3976.23
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2023|Ω14Α|ETHNIKI|1|1349.90|2056.32|3406.22
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|S23Μ|ETHNIKI|1|1593.37|0.00|1593.37
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|S24Χ|NN|1|773.10|815.28|1588.38
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Ε10Α|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|1094.14|0.00|1094.14
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Η08Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|563.93|0.00|563.93
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Η41Χ|ΕΦΚΑ|1|4084.36|485.82|4570.18
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Θ22Μ|ETHNIKI|1|3017.09|238.32|3255.41
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Κ03Χ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|4974.17|0.00|4974.17
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Λ01Μ|NN|1|4767.26|721.41|5488.67
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Λ21Α|INTERAMERICAN|1|2079.97|1463.85|3543.82
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Μ16Α|GENERALI|1|2144.09|327.30|2471.39
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Μ31Χ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|1993.49|0.00|1993.49
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Μ68Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|4951.53|95.11|5046.64
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Μ79Χ|ETHNIKI|1|2098.38|0.00|2098.38
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Ν05Α|NN|1|4980.19|1085.26|6065.45
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Ν20Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|3910.52|0.00|3910.52
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Ν27Χ|NN|1|4757.64|1317.70|6075.34
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Ν34Χ|ΕΟΠΥΥ|1|4321.08|1865.36|6186.44
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Ν39Χ|GENERALI|1|2657.17|1165.99|3823.16
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Ν40Α|ALLIANZ|1|854.28|798.07|1652.35
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Ο17Α|NN|1|3738.09|0.00|3738.09
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Ο20Μ|ALLIANZ|1|2064.29|0.00|2064.29
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Π46Α|NN|1|4025.41|0.00|4025.41
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Τ26Χ|INTERAMERICAN|1|4651.62|0.00|4651.62
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Υ23Μ|INTERAMERICAN|1|1973.88|0.00|1973.88
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Φ25Χ|ALLIANZ|1|827.11|1467.00|2294.11
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Χ43Α|GENERALI|1|947.48|0.00|947.48
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2024|Ω31Α|ΕΟΠΥΥ|1|4901.35|550.40|5451.75
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Α22Χ|ΕΦΚΑ|1|1321.30|587.90|1909.20
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Α34Μα|ΕΟΠΥΥ|1|518.83|0.00|518.83
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Α36Α|ETHNIKI|1|850.35|0.00|850.35
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Β03Α|NN|1|1258.06|471.04|1729.10
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Β06Μ|ALLIANZ|1|568.01|0.00|568.01
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Δ13Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|2524.10|0.00|2524.10
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Ε13Α|ETHNIKI|1|1766.17|0.00|1766.17
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Η40Μβ|ETHNIKI|1|2316.49|531.84|2848.33
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Η43Χ|ΕΟΠΥΥ|1|2006.20|529.38|2535.58
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Θ06Μ|ΕΟΠΥΥ|1|3039.49|202.95|3242.44
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Θ20Χ|ETHNIKI|1|4911.35|1444.90|6356.25
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Ι22Μ|GENERALI|1|3025.88|0.00|3025.88
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Κ14Χ|INTERAMERICAN|1|984.93|868.38|1853.31
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Κ35Χ|GENERALI|1|4676.53|1688.28|6364.81
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Κ41Μ|GENERALI|1|1835.22|0.00|1835.22
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Λ04Χ|EUROLIFE|1|1966.07|0.00|1966.07
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Μ02Μ|ALLIANZ|1|1586.38|0.00|1586.38
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Μ10Χ|INTERAMERICAN|1|2666.26|0.00|2666.26
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Μ61Μ|ΕΟΠΥΥ|1|2759.17|0.00|2759.17
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Μ63Μ|INTERAMERICAN|1|2249.61|0.00|2249.61
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Μ73Χ|ΕΟΠΥΥ|1|2739.26|1774.48|4513.74
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Ο20Μ|METLIFE|1|2139.90|0.00|2139.90
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Π05Χ|EUROLIFE|1|2405.44|737.04|3142.48
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Π28Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|4555.63|779.61|5335.24
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Τ06Χ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|3424.90|0.00|3424.90
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Υ03Μα|GENERALI|1|3683.16|0.00|3683.16
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Υ07Μ|NN|1|1450.43|0.00|1450.43
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Φ25Χ|METLIFE|1|4226.55|1629.00|5855.55
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Φ60Μ|METLIFE|1|2079.48|1124.04|3203.52
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Φ64Μ|GENERALI|1|1598.39|0.00|1598.39
|ΤΕΠ(ΤΜΗΜΑ ΕΠΕΙΓΟΝΤΩΝ ΠΕΡΙΣΤΑΤΙΚΩΝ)|2025|Ω36Χ|NN|1|538.36|0.00|538.36
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2021|S01Α|INTERAMERICAN|1|2790.21|2852.52|5642.73
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2021|Κ09Μβ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|4672.32|0.00|4672.32
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2021|Κ38Χ|METLIFE|1|2285.20|1324.86|3610.06
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2021|Ο14Α|ΕΟΠΥΥ|1|4713.34|0.00|4713.34
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2021|Π47Μ|ALLIANZ|1|606.20|0.00|606.20
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2021|Τ27Χ|NN|1|4817.98|164.50|4982.48
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2021|Υ03Μα|GENERALI|1|3683.16|0.00|3683.16
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2021|Υ20Α|ALLIANZ|1|1247.91|808.00|2055.91
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2022|G01Μβ|ΕΦΚΑ|1|3373.85|0.00|3373.85
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2022|Β21Α|METLIFE|1|895.11|1627.86|2522.97
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2022|Γ12Χ|ΕΦΚΑ|1|2575.63|439.50|3015.13
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2022|Η07Χ|NN|1|2346.79|0.00|2346.79
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2022|Ν30Χ|GENERALI|1|1465.60|1179.15|2644.75
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2022|Ο15Α|ETHNIKI|1|3589.67|0.00|3589.67
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2022|Ρ05Χ|INTERAMERICAN|1|4627.20|0.00|4627.20
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2022|Ρ10Μβ|INTERAMERICAN|1|2426.12|0.00|2426.12
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2022|Φ60Μ|NN|1|2164.89|1538.18|3703.07
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2023|Ε01Α|NN|1|1015.16|0.00|1015.16
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2023|Η23Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|2005.02|0.00|2005.02
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2023|Λ03Χ|INTERAMERICAN|1|2406.28|573.72|2980.00
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2023|Ξ02Μ|ETHNIKI|1|4267.99|0.00|4267.99
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2023|Π01Μ|ΕΟΠΥΥ|1|955.59|0.00|955.59
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2023|Υ02Μ|NN|1|1131.96|780.12|1912.08
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|W11Α|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|4806.46|0.00|4806.46
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Α21Χ|ETHNIKI|1|4388.69|750.66|5139.35
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Α24Μ|ΕΟΠΥΥ|1|3864.55|0.00|3864.55
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Γ04Χ|EUROLIFE|1|4980.25|390.16|5370.41
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Γ10Α|INTERAMERICAN|1|4672.03|769.80|5441.83
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Ε09Β|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|2444.09|0.00|2444.09
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Κ18Χ|ALLIANZ|1|557.16|0.00|557.16
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Κ43Μ|ALLIANZ|1|2520.06|0.00|2520.06
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Μ10Μ|INTERAMERICAN|1|4559.37|417.00|4976.37
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Μ11Α|ΕΟΠΥΥ|1|3383.12|2331.36|5714.48
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Μ12Μα|ΕΟΠΥΥ|1|3493.46|0.00|3493.46
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Μ25Χ|ALLIANZ|1|2216.10|2867.26|5083.36
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Μ65Χ|EUROLIFE|1|4771.73|997.00|5768.73
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Μ66Μ|NN|1|3063.81|0.00|3063.81
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Μ68Α|ALLIANZ|1|2507.49|224.70|2732.19
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Ν04Μ|METLIFE|1|4651.31|0.00|4651.31
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Ν04Χ|ΕΦΚΑ|1|4158.94|1471.26|5630.20
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Ο05Α|INTERAMERICAN|1|3420.39|3536.13|6956.52
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Ο10Α|NN|1|2997.86|1682.52|4680.38
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Ο15Α|METLIFE|1|662.34|294.10|956.44
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Ο16Α|INTERAMERICAN|1|1254.78|700.68|1955.46
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Ο17Α|NN|1|3738.09|0.00|3738.09
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Π06Α|ΕΟΠΥΥ|1|2589.80|878.70|3468.50
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Π28Χ|EUROLIFE|1|4689.72|615.58|5305.30
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Ρ10Μα|METLIFE|1|4921.54|0.00|4921.54
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Ρ21Χ|GENERALI|1|4880.67|1427.16|6307.83
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Υ20Α|ΕΟΠΥΥ|1|3503.11|1172.16|4675.27
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Υ22Α|INTERAMERICAN|1|1192.68|577.26|1769.94
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Χ48Α|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|4420.87|422.08|4842.95
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2024|Ω15Α|ETHNIKI|1|3035.16|0.00|3035.16
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|S23Μ|NN|1|3155.27|0.00|3155.27
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|S24Μ|INTERAMERICAN|1|735.20|141.51|876.71
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Α10Μ|GENERALI|1|3904.37|0.00|3904.37
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Α25Μ|ALLIANZ|1|1928.79|0.00|1928.79
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Α27Χ|METLIFE|1|3534.14|0.00|3534.14
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Β01Μ|ETHNIKI|1|819.65|0.00|819.65
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Δ01Χ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|2425.52|0.00|2425.52
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Δ06Α|INTERAMERICAN|1|852.43|820.61|1673.04
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Δ14Α|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|3436.06|0.00|3436.06
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Δ25Χ|GENERALI|1|935.89|363.78|1299.67
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Δ29Α|GENERALI|1|4645.00|242.18|4887.18
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Ε01Α|METLIFE|1|4018.26|0.00|4018.26
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Ζ21Α|NN|1|4964.47|939.24|5903.71
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Η20Μ|ALLIANZ|1|2109.22|0.00|2109.22
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Η43Μ|NN|1|2410.78|0.00|2410.78
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Θ02Χ|ΕΟΠΥΥ|1|4403.70|0.00|4403.70
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Θ20Μ|GENERALI|1|4148.40|0.00|4148.40
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Κ13Μ|GENERALI|1|4399.84|0.00|4399.84
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Κ17Χ|ΕΦΚΑ|1|2055.34|1757.40|3812.74
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Κ19Α|ΕΦΚΑ|1|3030.14|1329.35|4359.49
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Κ37Μ|NN|1|4353.19|1726.08|6079.27
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Κ37Χ|NN|1|4423.88|2390.30|6814.18
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Λ01Μ|ETHNIKI|1|963.62|546.35|1509.97
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Μ01Χ|ETHNIKI|1|2341.76|743.85|3085.61
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Μ05Χ|ETHNIKI|1|3326.77|1069.36|4396.13
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Μ16Α|ALLIANZ|1|1930.22|313.24|2243.46
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Μ21Α|ΕΟΠΥΥ|1|2426.55|660.39|3086.94
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Μ25Χ|INTERAMERICAN|1|4228.83|0.00|4228.83
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Μ27Χ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|3735.47|864.00|4599.47
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Μ29Α|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|3901.40|210.10|4111.50
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Μ63Χ|GENERALI|1|1557.77|0.00|1557.77
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Μ64Χ|NN|1|3616.17|117.00|3733.17
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Μ72Μ|GENERALI|1|2437.73|0.00|2437.73
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Μ74Α|ΕΟΠΥΥ|1|3127.72|301.00|3428.72
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Μ77Μ|INTERAMERICAN|1|1032.19|0.00|1032.19
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Ν10Α|ΕΟΠΥΥ|1|4065.60|1053.00|5118.60
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Ξ20Χβ|ETHNIKI|1|961.45|2779.20|3740.65
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Ο10Α|METLIFE|1|4741.86|559.75|5301.61
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Π05Μβ|GENERALI|1|4396.07|0.00|4396.07
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Ρ21Χ|NN|1|1027.10|1065.28|2092.38
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Σ21Μ|GENERALI|1|2640.47|0.00|2640.47
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Τ06Χ|ETHNIKI|1|665.47|0.00|665.47
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Τ27Μβ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|3191.14|317.48|3508.62
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Υ23Χ|METLIFE|1|4944.08|707.80|5651.88
|ΧΕΙΡΟΥΡΓΙΚΗ Α|2025|Χ42Μ|GENERALI|1|1579.20|0.00|1579.20
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2021|Δ13Χ|ΕΟΠΥΥ|1|4054.79|0.00|4054.79
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2021|Κ41Χ|ΕΟΠΥΥ|1|823.88|0.00|823.88
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2021|Λ03Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|3345.15|781.88|4127.03
